소재지지번주소,위도,경도
충청남도 아산시 탕정면 매곡리203-7,36.779766,127.031849
충청남도 아산시 선장면 369-255,36.796524,126.978721
충청남도 아산시 선장면 369-235,,126.974641
충청남도 아산시 배방읍 세교리515-1,36.475908,126.592202
충청남도 아산시 송악면 외암리 595,36.423741,127.010002
충청남도 아산시 신동 558-3,36.474318,127.050929
충청남도 아산시 신동 585-1,36.779278,126.854645
충청남도 아산시 배방읍 966-9,36.781624,126.854426
충청남도 아산시 배방읍 802,36.462933,127.052162
충청남도 아산시 선장면 495-18,36.454704,127.004792
충청남도 아산시 선장면 369-258,36.473532,127.015522
충청남도 아산시 선장면 495-16,36.792871,
충청남도 아산시 선장면 369-254,36.776789,127.081988
충청남도 아산시 인주면 1059,36.763748,127.091258
충청남도 아산시 선장면 699-1,36.775229,126.860842
충청남도 아산시 신창면 525,36.782959,126.854868
충청남도 아산시 염치읍 1511-11,36.776807,126.856758
충청남도 아산시 인주면 해암리441-1,36.780248,126.853539
충청남도 아산시 선장면 신문리43-185,36.880671,
충청남도 아산시 염치읍 강청리356-11,36.772953,126.861289
충청남도 아산시 인주면 대음리674-7,36.814344,126.947872
충청남도 아산시 인주면 대음리669-1,36.814665,126.956376
충청남도 아산시 인주면 해암리395-1,36.821144,126.906338
충청남도 아산시 인주면 금성리574-6,36.834674,126.850476
충청남도 아산시 인주면 금성리238-21,36.779278,126.854645
충청남도 아산시 인주면 해암리252-11,36.781624,126.854426
충청남도 아산시 인주면 도흥리433-1,36.775229,126.860842
충청남도 아산시 선장면 군덕리429-30,36.782959,126.854867
충청남도 아산시 선장면 군덕리369-321,36.776807,126.856758
충청남도 아산시 선장면 돈포리200-242,,126.853539
충청남도 아산시 둔포면 둔포리 415-8,36.772953,126.861289
충청남도 아산시 배방읍 북수리 1189,36.81434056,126.9478693
충청남도 아산시 신창면 읍내리 473-1,36.88067284,126.8646195
충청남도 아산시 온천동 260-76,36.88067059,126.8646167
충청남도 아산시 온천동 760,36.880671,
충청남도 아산시 권곡동 532-14,36.78871762,127.0136218
충청남도 아산시 권곡동 536-57,36.78907981,127.011676
충청남도 아산시 권곡동 532-7,36.7877539,127.0126276
충청남도 아산시 모종동 432-1,36.77940206,127.0195002
충청남도 아산시 모종동 593-3,36.78064862,127.0133494
충청남도 아산시 모종동 618,,
충청남도 아산시 방축동 113-24,36.78188352,126.989497
충청남도 아산시 실옥동 178-19,,
충청남도 아산시 온천동 1477,36.78928259,126.9993842
충청남도 아산시 용화동 632,36.776351,126.9967172
충청남도 아산시 도고면 시전리 197-22,,
충청남도 아산시 둔포면 석곡리 125-4,36.91543643,127.066783
충청남도 아산시 배방읍 북수리 5,,
충청남도 아산시 배방읍 신흥리 264-4,,
충청남도 아산시 배방읍 중리 263,,
충청남도 아산시 배방읍 중리 345-3,,
충청남도 아산시 배방읍 북수리 302-1,,
충청남도 아산시 배방읍 공수리 286-27,36.7724515,127.0629087
충청남도 아산시 선장면 군덕리 산4-78,,
충청남도 아산시 송악면 송학리 28,36.69191811,126.9898673
충청남도 아산시 송악면 역촌리 11-1,36.73298464,127.0094974
충청남도 아산시 송악면 역촌리 11-1,36.73298464,127.0094974
충청남도 아산시 신창면 남성리 119-5,,
충청남도 아산시 신창면 오목리 307-5,,
충청남도 아산시 염치읍 송곡리 75-1,,
충청남도 아산시 영인면 신화리 352-1,36.88624499,126.9680864
충청남도 아산시 영인면 신화리 273-6,,
충청남도 아산시 영인면 신화리 352-1,36.88624499,126.9680864
충청남도 아산시 영인면 아산리 424-3,36.85423801,126.9542364
충청남도 아산시 영인면 아산리 457-1,36.8547299,126.9546586
충청남도 아산시 온천동 1859,36.78753806,127.0037673
충청남도 아산시 온천동 80-15,36.7813138,127.0073171
충청남도 아산시 모종동 607,,
충청남도 아산시 모종동 586-4,36.77894392,127.018453
충청남도 아산시 모종동 585-8,36.78054456,127.017375
충청남도 아산시 신동 161-8,,
충청남도 아산시 방축동 151-32,,
충청남도 아산시 배미동 239-42,,
충청남도 아산시 배미동 174-2,36.78920487,126.969465
충청남도 아산시 방축동 439-6,,
충청남도 아산시 점양동 118-9,,
충청남도 아산시 용화동 427-2,,
충청남도 아산시 온천동 735,36.77740525,127.0013856
충청남도 아산시 용화동 710,,
충청남도 아산시 용화동 711,36.77369406,126.9968023
충청남도 아산시 초사동 131-7,,
충청남도 아산시 초사동 112-5,36.75121131,126.9735287
충청남도 아산시 읍내동 141-1,,
충청남도 아산시 음봉면 쌍룡리 56-2,,
충청남도 아산시 인주면 걸매리 1048,36.87314835,126.8792239
충청남도 아산시 인주면 금성리 82-5,36.84369839,126.8796522
충청남도 아산시 인주면 금성리 958,,
충청남도 아산시 인주면 신성리 185-105,,
충청남도 아산시 도고면 시전리 198-8,,
충청남도 아산시 둔포면 둔포리 280-4,,
충청남도 아산시 배방읍 북수리 253-3,,
충청남도 아산시 배방읍 북수리 355-19,,
충청남도 아산시 선장면 군덕리 83-1,36.78765943,126.8616534
충청남도 아산시 선장면 군덕리 228-6,36.77534923,126.8626824
충청남도 아산시 신창면 남성리 833,,
충청남도 아산시 신창면 읍내리 579-24,36.77241307,126.9353393
충청남도 아산시 온천동 204-9,36.78149991,126.9977336
충청남도 아산시 모종동 564-25,36.78340667,127.0133015
충청남도 아산시 방축동 113-41,,
충청남도 아산시 실옥동 17-55,36.78728836,126.996213
충청남도 아산시 용화동 713,36.7711666,126.9968216
충청남도 아산시 용화동 611,36.77552588,126.9985697
충청남도 아산시 탕정면 동산리 478-4,,
충청남도 아산시 탕정면 갈산리 548-3,36.80104858,127.0646973
충청남도 아산시 도고면 기곡리 286,,
충청남도 아산시 도고면 신언리 257-2,,
충청남도 아산시 둔포면 운용리 337-111,36.93307064,127.0588038
충청남도 아산시 배방읍 북수리 1199,36.77334278,127.0700208
충청남도 아산시 배방읍 공수리 1717,36.77402419,127.0626218
충청남도 아산시 배방읍 공수리 176-47,36.77169677,127.0511597
충청남도 아산시 배방읍 공수리 176-28,36.77162887,127.0508307
충청남도 아산시 배방읍 공수리 286-27,36.7724515,127.0629087
충청남도 아산시 배방읍 북수리 711-16,36.77205007,127.0640491
충청남도 아산시 신창면 읍내리 582-6,36.77453749,126.9339337
충청남도 아산시 영인면 구성리 52-33,36.89846724,126.966489
충청남도 아산시 영인면 구성리 1102,,
충청남도 아산시 영인면 신봉리 644-2,36.89807881,126.9703405
충청남도 아산시 온천동 833,,
충청남도 아산시 온천동 99-1,36.78349947,127.0028037
충청남도 아산시 온천동 283,,
충청남도 아산시 온천동 578,,
충청남도 아산시 온천동 713,36.77798017,127.0009065
충청남도 아산시 온천동 534,36.77670805,126.9982921
충청남도 아산시 온천동 617,36.77634699,126.9995184
충청남도 아산시 권곡동 443-144,,
충청남도 아산시 모종동 586-1,36.77959365,127.0170824
충청남도 아산시 실옥동 191-27,,
충청남도 아산시 실옥동 187-8,,
충청남도 아산시 용화동 34-15,36.77733246,127.0042466
충청남도 아산시 용화동 372-23,,
충청남도 아산시 용화동 59-73,36.77639399,127.0053975
충청남도 아산시 용화동 35-1,36.77691726,127.0033714
충청남도 아산시 풍기동 240-25,,
충청남도 아산시 인주면 공세리140-8,36.88018786,126.868055
충청남도 아산시 인주면 걸매리491,,
충청남도 아산시 도고면 신유리74-1,,
충청남도 아산시 둔포면 둔포리471-2,36.92914932,127.0402899
충청남도 아산시 둔포면 신항리768-2,,
충청남도 아산시 둔포면 송용리101-1,,
충청남도 아산시 배방읍 장재리1795,,
충청남도 아산시 배방읍 세교리424-6,36.78188804,127.0939772
충청남도 아산시 배방읍 공수리1168,,
충청남도 아산시 배방읍 장재리1844,36.78765248,127.1114966
충청남도 아산시 배방읍 장재리2035,,
충청남도 아산시 배방읍 북수리202,36.76609909,127.0705822
충청남도 아산시 배방읍 북수리1020,,
충청남도 아산시 배방읍 북수리1159,,
충청남도 아산시 배방읍 북수리1278,36.7716565,127.071569
충청남도 아산시 배방읍 수철리260-4,36.72623612,127.0595388
충청남도 아산시 배방읍 장재리1798,,
충청남도 아산시 배방읍 장재리2040,,
충청남도 아산시 배방읍 장재리1844,36.78765248,127.1114966
충청남도 아산시 배방읍 장재리2033,,
충청남도 아산시 배방읍 장재리2001,,
충청남도 아산시 배방읍 장재리1541,36.78396448,127.0924911
충청남도 아산시 배방읍 장재리1981,,
충청남도 아산시 배방읍 장재리1981,,
충청남도 아산시 배방읍 장재리1536,,
충청남도 아산시 배방읍 장재리2040,,
충청남도 아산시 배방읍 장재리601,,
충청남도 아산시 배방읍 장재리2026,,
충청남도 아산시 배방읍 장재리1960,,
충청남도 아산시 배방읍 장재리1207,,
충청남도 아산시 배방읍 장재리1954,,
충청남도 아산시 배방읍 장재리597,,
충청남도 아산시 배방읍 장재리1213,,
충청남도 아산시 배방읍 신흥리 64-1,,
충청남도 아산시 배방읍 공수리641,,
충청남도 아산시 배방읍 북수리362-4,,
충청남도 아산시 배방읍 장재리373,,
충청남도 아산시 배방읍 장재리350-1,,
충청남도 아산시 배방읍 장재리2024,,
충청남도 아산시 배방읍 장재리2026,,
충청남도 아산시 배방읍 장재리1959,,
충청남도 아산시 배방읍 장재리1351,36.78714458,127.0928686
충청남도 아산시 배방읍 장재리1351,36.78714458,127.0928686
충청남도 아산시 배방읍 장재리1343,36.79191227,127.0973916
충청남도 아산시 배방읍 장재리1967,,
충청남도 아산시 배방읍 공수리176-35,36.76944617,127.0519061
충청남도 아산시 배방읍 휴대리158-2,36.78032666,127.1138136
충청남도 아산시 배방읍 휴대리132-1,,
충청남도 아산시 배방읍 공수리 176-35,36.76944617,127.0519061
충청남도 아산시 배방읍 공수리629,,
충청남도 아산시 배방읍 공수리229-15,,
충청남도 아산시 배방읍 공수리530-33,,
충청남도 아산시 배방읍 공수리229-19,,
충청남도 아산시 배방읍 북수리1386,36.77477164,127.0713178
충청남도 아산시 배방읍 북수리 1376,,
충청남도 아산시 배방읍 북수리278-2,36.76892944,127.0753905
충청남도 아산시 배방읍 북수리687-7,36.77274649,127.0708179
충청남도 아산시 배방읍 장재리1440,,
충청남도 아산시 배방읍 장재리1351,36.78714458,127.0928686
충청남도 아산시 배방읍 공수리637,,
충청남도 아산시 배방읍 장재리1406,36.78754627,127.0959625
충청남도 아산시 배방읍 장재리1352,36.78774475,127.0954514
충청남도 아산시 배방읍 장재리1979,,
충청남도 아산시 배방읍 북수리1471,,
충청남도 아산시 배방읍 장재리1351,36.78714458,127.0928686
충청남도 아산시 배방읍 장재리1627,,
충청남도 아산시 배방읍 장재리1206,,
충청남도 아산시 선장면 홍곳리361,,
충청남도 아산시 선장면 군덕리376-20,,
충청남도 아산시 동화리 411-3,,
충청남도 아산시 송악면 강당리291,,
충청남도 아산시 송악면 동화리454-3,,
충청남도 아산시 송악면 마곡리251-1,,
충청남도 아산시 송악면 외암리595-107,,
충청남도 아산시 신창면 남성리 86-6,36.79304016,126.9589063
충청남도 아산시 신창면 남성리183-7,,
충청남도 아산시 신창면 읍내리299-6,36.77823971,126.933101
충청남도 아산시 신창면 남성리201-2,36.79342541,126.9549735
충청남도 아산시 신창면 오목리366,,
충청남도 아산시 신창면 읍내리310,36.78056823,126.933166
충청남도 아산시 염치읍 송곡리112-361,,
충청남도 아산시 염치읍 송곡리112-117,,
충청남도 아산시 염치읍 염성리266-1,,
충청남도 아산시 영인면 아산리156-3,,
충청남도 아산시 영인면 신화리353-9,36.8854894,126.9676835
충청남도 아산시 모종동 113-10,36.78061522,127.0273676
충청남도 아산시 온천동 1338,,
충청남도 아산시 온천동 300-24,36.78299153,127.0051219
충청남도 아산시 온천동 1379,36.78753821,126.9987887
충청남도 아산시 온천동 1442,,
충청남도 아산시 온천동 1458,,
충청남도 아산시 온천동 1570,,
충청남도 아산시 온천동 1859,36.78753806,127.0037673
충청남도 아산시 온천동 169-1,36.77848496,126.9983455
충청남도 아산시 온천동 136-8,36.77959502,127.0072966
충청남도 아산시 온천동 1910,36.77866747,127.0077799
충청남도 아산시 온천동 1910,36.77866747,127.0077799
충청남도 아산시 온천동 149-27,36.77955069,127.0029535
충청남도 아산시 권곡동 409-11,,
충청남도 아산시 모종동 558,36.78538108,127.0126856
충청남도 아산시 모종동 345-4,36.78470345,127.017572
충청남도 아산시 모종동 371-5,,127.017572
충청남도 아산시 모종동 591-1,36.78052695,127.0149661
충청남도 아산시 권곡동 409-1,36.79128663,127.0107802
충청남도 아산시 모종동 575-3,36.78231283,127.0130847
충청남도 아산시 권곡동 524-10,,
충청남도 아산시 권곡동 531-3,,
충청남도 아산시 권곡동 537-7,,
충청남도 아산시 모종동 595-16,36.78097265,127.0107622
충청남도 아산시 모종동 568-6,,
충청남도 아산시 모종동 575-1,,
충청남도 아산시 모종동 563-4,36.78385054,127.0126125
충청남도 아산시 실옥동 539,,
충청남도 아산시 방축동 708,,
충청남도 아산시 방축동 151-21,36.7875721,126.9861981
충청남도 아산시 배미동 238-1,36.78772825,126.9714424
충청남도 아산시 용화동 34-37,36.77700724,127.0043897
충청남도 아산시 용화동 823,36.77054804,126.9955917
충청남도 아산시 용화동 304-24,,
충청남도 아산시 용화동 612,,
충청남도 아산시 용화동 333-7,,
충청남도 아산시 용화동 842,,
충청남도 아산시 용화동 972,,
충청남도 아산시 용화동 878,,
충청남도 아산시 용화동 568,36.77626478,127.0025557
충청남도 아산시 용화동 568,36.77626478,127.0025557
충청남도 아산시 용화동 709,36.7728995,126.9954488
충청남도 아산시 읍내동 226-3,,
충청남도 아산시 읍내동 151-1,36.76167213,127.018975
충청남도 아산시 읍내동 230-7,,
충청남도 아산시 장존동 305-7,36.74776398,127.0151668
충청남도 아산시 풍기동 230-1,36.7761037,127.0159088
충청남도 아산시 장존동 33-7,36.75686064,127.019329
충청남도 아산시 좌부동 243-1,36.76001656,127.0254453
충청남도 아산시 음봉면 원남리 94-5,,
충청남도 아산시 음봉면 덕지리 55-1,36.83488142,127.0843373
충청남도 아산시 음봉면 월랑리422-4,,
충청남도 아산시 음봉면 월랑리572-6,,
충청남도 아산시 인주면 밀두리131-2,,
충청남도 아산시 인주면 걸매리886,,
충청남도 아산시 탕정면 동산리204,,
충청남도 아산시 탕정면 매곡리553,,
충청남도 아산시 탕정면 갈산리228,36.79032275,127.068352
충청남도 아산시 탕정면 동산리339-3,,
충청남도 아산시 도고면 기곡리324-3,,
충청남도 아산시 도고면 기곡리306-1,36.76129499,126.8867562
충청남도 아산시 둔포면 신남리239-9,36.91889666,127.0006804
충청남도 아산시 배방읍 북수리915,36.77198731,127.0649572
충청남도 아산시 배방읍 장재리1213,,
충청남도 아산시 배방읍 장재리1290,,
충청남도 아산시 배방읍 장재리1209,,
충청남도 아산시 배방읍 장재리1538,,
충청남도 아산시 배방읍 장재리1540,,
충청남도 아산시 배방읍 장재리1415,,
충청남도 아산시 배방읍 장재리1627,,
충청남도 아산시 배방읍 장재리1841,,
충청남도 아산시 배방읍 공수리 70-1,,
충청남도 아산시 배방읍 북수리1465,36.77410958,127.0733953
충청남도 아산시 배방읍 휴대리273-2,36.77761366,127.1074312
충청남도 아산시 배방읍 장재리1197,,
충청남도 아산시 배방읍 장재리1351,36.78714458,127.0928686
충청남도 아산시 배방읍 장재리1601,,
충청남도 아산시 배방읍 장재리1918,,
충청남도 아산시 신창면 남성리177-22,,
충청남도 아산시 신창면 읍내리498-6,,
충청남도 아산시 신창면 창암리163-3,,
충청남도 아산시 염치읍 방현리310-1,36.81733517,127.0107327
충청남도 아산시 염치읍 석정리622,36.81245442,126.998464
충청남도 아산시 염치읍 송곡리112-428,,
충청남도 아산시 염치읍 송곡리72-14,,
충청남도 아산시 염치읍 송곡리112-391,,
충청남도 아산시 염치읍 송곡리112-373,,
충청남도 아산시 영인면 신화리281-15,,
충청남도 아산시 영인면 아산리458-3,36.85465431,126.9546805
충청남도 아산시 온천동 40-51,36.78410071,127.0021631
충청남도 아산시 온천동 23-23,36.78573625,127.0010127
충청남도 아산시 온양1동 1873,,
충청남도 아산시 온천동 146-10,36.78007766,127.0028169
충청남도 아산시 온천동 757,36.7777546,127.0022569
충청남도 아산시 온천동 755,36.77816154,127.002282
충청남도 아산시 권곡동 552-1,36.78563495,127.0069205
충청남도 아산시 권곡동 85-3,,
충청남도 아산시 권곡동 622,,
충청남도 아산시 모종동 572-2,,
충청남도 아산시 모종동 587-55,36.7791946,127.016756
충청남도 아산시 모종동 132-2,,
충청남도 아산시 권곡동 550-45,36.7847515,127.0094207
충청남도 아산시 모종동 618,,
충청남도 아산시 모종동 551-10,36.78630686,127.0129186
충청남도 아산시 모종동 551-17,36.78679789,127.0128179
충청남도 아산시 권곡동 197-3,36.79157941,127.0133858
충청남도 아산시 권곡동 95-2,,
충청남도 아산시 권곡동 448,,
충청남도 아산시 실옥동 349,36.79349805,126.982414
충청남도 아산시 신인동 395-2,,
충청남도 아산시 용화동 808,36.77033355,126.9951406
충청남도 아산시 용화동 972,,
충청남도 아산시 용화동 506,36.77721323,127.0046769
충청남도 아산시 용화동 1108,36.77652471,127.0089937
충청남도 아산시 용화동 1572,36.77334159,127.0102391
충청남도 아산시 용화동 1572,36.77334159,127.0102391
충청남도 아산시 용화동 1061,,
충청남도 아산시 용화동 1353,,
충청남도 아산시 읍내동 137-11,36.76014457,127.019936
충청남도 아산시 음봉면 동천리229-12,,
충청남도 아산시 음봉면 신휴리318-3,36.8896167,127.0613666
충청남도 아산시 음봉면 덕지리312-13,,
충청남도 아산시 음봉면 월랑리169,,
충청남도 아산시 음봉면 산동리419-1,36.83136515,127.0968318
충청남도 아산시 월랑리 549-8,,
충청남도 아산시 탕정면 호산리496-6,,
충청남도 아산시 탕정면 명암리928-2,,
충청남도 아산시 탕정면 명암리941-1,,
충청남도 아산시 도고면 시전리220,36.74696658,126.8987781
충청남도 아산시 둔포면 둔포리257-4,36.92814987,127.0399057
충청남도 아산시 둔포면 신남리667-27,,
충청남도 아산시 둔포면 신법리406-36,36.92464988,127.011316
충청남도 아산시 둔포면 신법리159-8,,
충청남도 아산시 둔포면 송용리335-1,,
충청남도 아산시 둔포면 신항리269-2,,
충청남도 아산시 둔포면 신항리232-2,36.89142762,127.0196702
충청남도 아산시 둔포면 둔포리415-12,36.9273888,127.038572
충청남도 아산시 배방읍 공수리68-27,,
충청남도 아산시 배방읍 중리359,36.74861654,127.0394761
충청남도 아산시 배방읍 휴대리67,36.7747388,127.1165512
충청남도 아산시 배방읍 장재리1203,36.79318619,127.0935482
충청남도 아산시 배방읍 갈매리100-4,36.76487532,127.0852526
충청남도 아산시 배방읍 공수리282-4,36.77292765,127.0573753
충청남도 아산시 배방읍 공수리293-1,36.76937567,127.0589421
충청남도 아산시 배방읍 공수리102-24,36.77577694,127.0617825
충청남도 아산시 배방읍 북수리1345,36.77457264,127.0698445
충청남도 아산시 배방읍 북수리1337,36.7735566,127.0711104
충청남도 아산시 배방읍 북수리1073,36.77328808,127.0680077
충청남도 아산시 배방읍 북수리1145,36.77163598,127.068161
충청남도 아산시 배방읍 북수리1084,36.77299541,127.0668761
충청남도 아산시 배방읍 북수리398-1,,
충청남도 아산시 선장면 신동리131-11,,
충청남도 아산시 신창면 궁화리542-7,,
충청남도 아산시 신창면 행목리319-24,,
충청남도 아산시 신창면 신곡리 24-8,,
충청남도 아산시 신창면 남성리 89-3,,
충청남도 아산시 배방읍 염성리178,,
충청남도 아산시 염치읍 석정리98-17,36.79923277,127.0010925
충청남도 아산시 염치읍 석정리87-19,36.79987356,126.9993535
충청남도 아산시 염치읍 송곡리112-305,36.80098171,127.0141536
충청남도 아산시 염치읍 송곡리 58-3,,
충청남도 아산시 염치읍 송곡리192-4,,
충청남도 아산시 영인면 구성리936,,
충청남도 아산시 영인면 상성리231-7,,
충청남도 아산시 영인면 상성리199-1,,
충청남도 아산시 온천동 94-10,36.78371588,127.0041654
충청남도 아산시 온천동 260-221,,
충청남도 아산시 온천동 468,36.77986314,126.9993977
충청남도 아산시 온천동 77-7,36.77986334,127.009082
충청남도 아산시 온천동 134-6,36.77978437,127.0050378
충청남도 아산시 온천동 203-11,,
충청남도 아산시 온천동 199-63,36.78068775,127.0002075
충청남도 아산시 온천동 69-10,36.78046828,127.0034511
충청남도 아산시 온천동 707,36.77808135,127.0016141
충청남도 아산시 권곡동 552-30,36.78511093,127.0072717
충청남도 아산시 권곡동 528-6,36.78958378,127.011853
충청남도 아산시 신동 161-17,36.78030313,127.0347465
충청남도 아산시 모종동 361-23,36.78664805,127.017621
충청남도 아산시 권곡동 536-48,36.78854456,127.011495
충청남도 아산시 방축동 118-161,,
충청남도 아산시 실옥동 181-147,36.78743301,126.9927429
충청남도 아산시 실옥동 185-15,,
충청남도 아산시 용화동 34-55,36.77638928,127.0039142
충청남도 아산시 용화동 1490,36.77118969,127.0096354
충청남도 아산시 용화동 42-3,36.77521832,127.0050247
충청남도 아산시 용화동 1350,36.77295019,127.0028064
충청남도 아산시 용화동 941,,
충청남도 아산시 용화동 178-3,,
충청남도 아산시 용화동 372-23,,
충청남도 아산시 용화동 35-46,,
충청남도 아산시 좌부동 140-3,36.75633444,127.027296
충청남도 아산시 풍기동 269,36.77189974,127.0194486
충청남도 아산시 풍기동 211-6,36.77788173,127.017564
충청남도 아산시 풍기동 229-76,36.7752159,127.017564
충청남도 아산시 음봉면 쌍암리210-6,,
충청남도 아산시 음봉면 삼거리283-2,,
충청남도 아산시 인주면 공세리130-9,,
충청남도 아산시 인주면 냉정리144-9,,
충청남도 아산시 인주면 밀두리296-1,36.86994234,126.8819286
충청남도 아산시 도고면 기곡리317-5,36.76030758,126.8839874
충청남도 아산시 도고면 신언리 63-3,36.75691972,126.8766329
충청남도 아산시 둔포면 송용리183-13,36.90940964,127.0270492
충청남도 아산시 둔포면 석곡리1446,,
충청남도 아산시 둔포면 석곡리1796,,
충청남도 아산시 둔포면 석곡리1804,,
충청남도 아산시 배방읍 갈매리457,,
충청남도 아산시 배방읍 휴대리8,36.77472412,127.1187365
충청남도 아산시 배방읍 휴대리 95-2,,
충청남도 아산시 신창면 가내리66,36.79858059,126.9012836
충청남도 아산시 염치읍 곡교리203-17,36.80743902,126.9814324
충청남도 아산시 염치읍 송곡리 73-8,36.8016046,127.017264
충청남도 아산시 염치읍 송곡리112-94,36.80181541,127.0149997
충청남도 아산시 염치읍 송곡리112-373,,
충청남도 아산시 영인면 월선리170-5,,
충청남도 아산시 온천동 834,36.77820626,127.0000308
충청남도 아산시 온천동 169-6,36.778183,126.9981923
충청남도 아산시 권곡동 170-6,36.78758472,127.0152906
충청남도 아산시 모종동 587-6,,
충청남도 아산시 모종동 554-3,36.78681229,127.0151886
충청남도 아산시 모종동 554-9,36.78659877,127.0149118
충청남도 아산시 모종동 585-17,36.78096683,127.017296
충청남도 아산시 신동 632-26,36.78685113,127.0333362
충청남도 아산시 권곡동 443-54,36.78900342,127.0065949
충청남도 아산시 모종동 338-3,,
충청남도 아산시 권곡동 862,,
충청남도 아산시 방축동 119-1,36.78286957,126.9940984
충청남도 아산시 방축동 134-34,,
충청남도 아산시 실옥동 183-153,,
충청남도 아산시 실옥동 185-17,36.78699892,126.9910798
충청남도 아산시 용화동 41,36.77588655,127.0036942
충청남도 아산시 용화동 42-51,36.77473291,127.0045338
충청남도 아산시 용화동 16-60,,
충청남도 아산시 용화동 16-64,36.77829135,127.0119808
충청남도 아산시 용화동 653,36.77573023,126.9973847
충청남도 아산시 풍기동 215-23,,
충청남도 아산시 좌부동 178,,
충청남도 아산시 음봉면 소동리 7-21,36.86932373,127.0562886
충청남도 아산시 음봉면 동암리715,,
충청남도 아산시 음봉면 신수리433,,
충청남도 아산시 음봉면 월랑리703,,
충청남도 아산시 음봉면 덕지리 33-3,,
충청남도 아산시 인주면 걸매리997,,
충청남도 아산시 인주면 걸매리1048,36.87314835,126.8792239
충청남도 아산시 탕정면 매곡리810,,
충청남도 아산시 탕정면 매곡리802-2,36.79283768,127.0785443
충청남도 아산시 탕정면 명암리88,,
충청남도 아산시 탕정면 명암리823,,
충청남도 아산시 도고면 기곡리278-21,,
충청남도 아산시 도고면 시전리159,36.74268762,126.9018017
충청남도 아산시 도고면 신언리586,,
충청남도 아산시 도고면 신언리 61-6,,
충청남도 아산시 도고면 시전리197-7,,
충청남도 아산시 둔포면 둔포리411-2,36.92867606,127.037866
충청남도 아산시 둔포면 둔포리400-1,,
충청남도 아산시 둔포면 둔포리321,36.92635313,127.0434001
충청남도 아산시 둔포면 둔포리235,36.92907586,127.0436616
충청남도 아산시 둔포면 석곡리1741,,
충청남도 아산시 둔포면 석곡리1820,,
충청남도 아산시 둔포면 산전리324-4,36.89746571,127.0364343
충청남도 아산시 둔포면 산전리322,36.8984738,127.0369043
충청남도 아산시 둔포면 신남리233-5,36.91973368,127.000945
충청남도 아산시 배방읍 북수리1529,36.7703911,127.0627345
충청남도 아산시 배방읍 북수리1409,36.77491933,127.0729474
충청남도 아산시 배방읍 북수리1315,36.77312945,127.0715983
충청남도 아산시 배방읍 북수리687-14,36.77221622,127.0709126
충청남도 아산시 배방읍 북수리677-2,,
충청남도 아산시 배방읍 북수리169-4,,
충청남도 아산시 배방읍 장재리1441,36.78803293,127.0922409
충청남도 아산시 배방읍 공수리746,36.77212409,127.0451197
충청남도 아산시 배방읍 북수리255-5,,
충청남도 아산시 배방읍 장재리1601,,
충청남도 아산시 배방읍 공수리141-8,36.77451411,127.0569103
충청남도 아산시 배방읍 공수리176-35,36.76944617,127.0519061
충청남도 아산시 배방읍 공수리448-3,36.76238565,127.0564586
충청남도 아산시 배방읍 신흥리205-6,36.75189475,127.0382984
충청남도 아산시 배방읍 신흥리203-2,36.75290913,127.0363259
충청남도 아산시 배방읍 휴대리156,36.78026473,127.113551
충청남도 아산시 배방읍 장재리2052,36.79236065,127.0925601
충청남도 아산시 배방읍 북수리927,36.77139117,127.0648921
충청남도 아산시 배방읍 북수리299-2,,
충청남도 아산시 배방읍 북수리산1-5,,
충청남도 아산시 배방읍 장재리1431,,
충청남도 아산시 배방읍 공수리319,,
충청남도 아산시 배방읍 구령리659,,
충청남도 아산시 배방읍 공수리176-35,36.76944617,127.0519061
충청남도 아산시 배방읍 북수리738-4,,
충청남도 아산시 배방읍 북수리1164,36.77078821,127.0670513
충청남도 아산시 배방읍 갈매리67,,
충청남도 아산시 배방읍 북수리1137,36.7715708,127.0669399
충청남도 아산시 선장면 군덕리418-21,,
충청남도 아산시 선장면 군덕리76-2,,
충청남도 아산시 선장면 군덕리377-12,36.7884501,126.8630082
충청남도 아산시 송악면 역촌리353-1,36.72154175,127.0043515
충청남도 아산시 송악면 송학리272-1,,
충청남도 아산시 송악면 역촌리53-15,,
충청남도 아산시 신창면 창암리34-11,,
충청남도 아산시 신창면 읍내리304,,
충청남도 아산시 신창면 읍내리703,36.77902915,126.9348259
충청남도 아산시 신창면 오목리307-11,36.80749538,126.9277335
충청남도 아산시 신창면 창암리34-3,,
충청남도 아산시 신창면 창암리158-1,,
충청남도 아산시 신창면 오목리269-2,,
충청남도 아산시 신창면 남성리119-2,36.78868455,126.9561518
충청남도 아산시 신창면 남성리121-5,,
충청남도 아산시 신창면 남성리119-5,,
충청남도 아산시 신창면 읍내리308-3,36.77965354,126.9337085
충청남도 아산시 신창면 읍내리253-4,,
충청남도 아산시 염치읍 송곡리244-18,,
충청남도 아산시 염치읍 79-31,,
충청남도 아산시 염치읍 중방리117-1,,
충청남도 아산시 염치읍 송곡리 53-4,,
충청남도 아산시 염치읍 염성리178,36.81663447,126.9781331
충청남도 아산시 영인면 신봉리742-1,,
충청남도 아산시 영인면 신운리765,,
충청남도 아산시 영인면 아산리 35-6,36.85439358,126.9614626
충청남도 아산시 영인면 백석포리130-6,,
충청남도 아산시 영인면 아산리229-1,,
충청남도 아산시 영인면 아산리432-6,36.85595991,126.9532705
